Angles	Fields	Field before	Fields after	Frequency	Magnitude	Phase	Real	Imaginary
-3.40000000E+1	1.65000000E-2	1.82445579E-2	1.82642247E-2	2.43025920E+9	-8.43105184E+1	-2.79255611E+0	-5.72090225E-5	-2.08204826E-5
-3.40000000E+1	1.70000000E-2	1.87532394E-2	1.87656821E-2	2.43025920E+9	-8.43628365E+1	-2.79217476E+0	-5.68575725E-5	-2.07171347E-5
-3.40000000E+1	1.75000000E-2	1.92348211E-2	1.92590302E-2	2.43025920E+9	-8.43842254E+1	-2.79166546E+0	-5.67072008E-5	-2.06950655E-5
-3.40000000E+1	1.80000000E-2	1.97424499E-2	1.97600461E-2	2.43025920E+9	-8.43839458E+1	-2.78854213E+0	-5.66441100E-5	-2.08727515E-5
-3.40000000E+1	1.85000000E-2	2.02447676E-2	2.02592494E-2	2.43025920E+9	-8.43219708E+1	-2.79275394E+0	-5.71377544E-5	-2.07817455E-5
-3.40000000E+1	1.90000000E-2	2.07299602E-2	2.07516245E-2	2.43025920E+9	-8.43116819E+1	-2.79500587E+0	-5.72521866E-5	-2.06775023E-5
-3.40000000E+1	1.95000000E-2	2.12335145E-2	2.12504873E-2	2.43025920E+9	-8.43613678E+1	-2.79054695E+0	-5.68333827E-5	-2.08131800E-5
-3.40000000E+1	2.00000000E-2	2.17321452E-2	2.17479890E-2	2.43025920E+9	-8.43536338E+1	-2.78882430E+0	-5.68480401E-5	-2.09296806E-5
-3.40000000E+1	2.05000000E-2	2.22228195E-2	2.22438461E-2	2.43025920E+9	-8.44184488E+1	-2.78876658E+0	-5.64242137E-5	-2.07773389E-5
-3.40000000E+1	2.10000000E-2	2.27266574E-2	2.27410781E-2	2.43025920E+9	-8.43606773E+1	-2.78717209E+0	-5.67673303E-5	-2.10065355E-5
-3.40000000E+1	2.15000000E-2	2.32154399E-2	2.32333093E-2	2.43025920E+9	-8.43496959E+1	-2.78589808E+0	-5.68123027E-5	-2.11055068E-5
-3.40000000E+1	2.20000000E-2	2.37100042E-2	2.37302872E-2	2.43025920E+9	-8.43422476E+1	-2.79023891E+0	-5.69521995E-5	-2.08765905E-5
-3.40000000E+1	2.25000000E-2	2.42100743E-2	2.42265136E-2	2.43025920E+9	-8.43198505E+1	-2.78627729E+0	-5.70158769E-5	-2.11565321E-5
-3.40000000E+1	2.30000000E-2	2.47098594E-2	2.47279957E-2	2.43025920E+9	-8.43390773E+1	-2.78658778E+0	-5.68963600E-5	-2.10920881E-5
-3.40000000E+1	2.35000000E-2	2.52052661E-2	2.52224873E-2	2.43025920E+9	-8.43340783E+1	-2.78772252E+0	-5.69530259E-5	-2.10396174E-5
-3.40000000E+1	2.40000000E-2	2.56999140E-2	2.57203209E-2	2.43025920E+9	-8.43480740E+1	-2.78770466E+0	-5.68609557E-5	-2.10067585E-5
-3.40000000E+1	2.45000000E-2	2.62008417E-2	2.62163757E-2	2.43025920E+9	-8.43333395E+1	-2.78754775E+0	-5.69541926E-5	-2.10513610E-5
-3.40000000E+1	2.50000000E-2	2.66960301E-2	2.67128355E-2	2.43025920E+9	-8.43616133E+1	-2.78745569E+0	-5.67671676E-5	-2.09881737E-5
-3.40000000E+1	2.55000000E-2	2.71954310E-2	2.72112179E-2	2.43025920E+9	-8.43002535E+1	-2.78672915E+0	-5.71542366E-5	-2.11784959E-5
-3.40000000E+1	2.60000000E-2	2.76880893E-2	2.77052848E-2	2.43025920E+9	-8.43395591E+1	-2.78232397E+0	-5.68027596E-5	-2.13333074E-5
-3.40000000E+1	2.65000000E-2	2.81853369E-2	2.82017970E-2	2.43025920E+9	-8.43597283E+1	-2.79173470E+0	-5.68687969E-5	-2.07495772E-5
-3.40000000E+1	2.70000000E-2	2.86808315E-2	2.86956778E-2	2.43025920E+9	-8.43358587E+1	-2.78826489E+0	-5.69527539E-5	-2.10044188E-5
-3.40000000E+1	2.75000000E-2	2.91722956E-2	2.91926873E-2	2.43025920E+9	-8.43283263E+1	-2.78904490E+0	-5.70185449E-5	-2.09781728E-5
-3.40000000E+1	2.80000000E-2	2.96684307E-2	2.96880308E-2	2.43025920E+9	-8.43153666E+1	-2.78963022E+0	-5.71159699E-5	-2.09760692E-5
-3.40000000E+1	2.85000000E-2	3.01695215E-2	3.01839727E-2	2.43025920E+9	-8.43923662E+1	-2.78786456E+0	-5.65750823E-5	-2.08908648E-5
-3.40000000E+1	2.90000000E-2	3.06617605E-2	3.06787950E-2	2.43025920E+9	-8.43536444E+1	-2.78826683E+0	-5.68362945E-5	-2.09613426E-5
-3.40000000E+1	2.95000000E-2	3.11585529E-2	3.11758886E-2	2.43025920E+9	-8.43462714E+1	-2.79046134E+0	-5.69304619E-5	-2.08542590E-5
-3.40000000E+1	3.00000000E-2	3.16578035E-2	3.16776547E-2	2.43025920E+9	-8.43611834E+1	-2.78966127E+0	-5.68161327E-5	-2.08639504E-5
-3.40000000E+1	3.05000000E-2	3.21537464E-2	3.21731930E-2	2.43025920E+9	-8.43399264E+1	-2.78607928E+0	-5.68800667E-5	-2.11189525E-5
-3.40000000E+1	3.10000000E-2	3.26496386E-2	3.26670790E-2	2.43025920E+9	-8.43332031E+1	-2.78578818E+0	-5.69179566E-5	-2.11518754E-5
-3.40000000E+1	3.15000000E-2	3.31450699E-2	3.31626745E-2	2.43025920E+9	-8.43309450E+1	-2.78121321E+0	-5.68353659E-5	-2.14176187E-5
-3.40000000E+1	3.20000000E-2	3.36285421E-2	3.36466150E-2	2.43025920E+9	-8.44019905E+1	-2.78252611E+0	-5.64002232E-5	-2.11691198E-5
-3.40000000E+1	3.25000000E-2	3.41246284E-2	3.41415912E-2	2.43025920E+9	-8.43399845E+1	-2.78626830E+0	-5.68836773E-5	-2.11080594E-5
-3.40000000E+1	3.30000000E-2	3.46171060E-2	3.46364368E-2	2.43025920E+9	-8.43859585E+1	-2.78825697E+0	-5.66250328E-5	-2.08840637E-5
-3.40000000E+1	3.35000000E-2	3.51124039E-2	3.51302248E-2	2.43025920E+9	-8.43742746E+1	-2.78261233E+0	-5.65823094E-5	-2.12318981E-5
-3.40000000E+1	3.40000000E-2	3.56069775E-2	3.56240212E-2	2.43025920E+9	-8.43939807E+1	-2.78504439E+0	-5.65054375E-5	-2.10464207E-5
-3.40000000E+1	3.45000000E-2	3.61000983E-2	3.61187131E-2	2.43025920E+9	-8.43258002E+1	-2.78558750E+0	-5.69622386E-5	-2.11813424E-5
-3.40000000E+1	3.50000000E-2	3.65951421E-2	3.66128759E-2	2.43025920E+9	-8.43158603E+1	-2.78471505E+0	-5.70089392E-5	-2.12553413E-5
-3.40000000E+1	3.55000000E-2	3.70901441E-2	3.71065003E-2	2.43025920E+9	-8.43190781E+1	-2.77824747E+0	-5.68492127E-5	-2.16155946E-5
-3.40000000E+1	3.60000000E-2	3.75824744E-2	3.76002629E-2	2.43025920E+9	-8.43403101E+1	-2.78154963E+0	-5.67813137E-5	-2.13754372E-5
-3.40000000E+1	3.65000000E-2	3.80715400E-2	3.80917300E-2	2.43025920E+9	-8.43308357E+1	-2.77921217E+0	-5.67931093E-5	-2.15315763E-5
-3.40000000E+1	3.70000000E-2	3.85748812E-2	3.85886204E-2	2.43025920E+9	-8.43311988E+1	-2.78655362E+0	-5.69472695E-5	-2.11131733E-5
-3.40000000E+1	3.75000000E-2	3.90492395E-2	3.90739047E-2	2.43025920E+9	-8.43798674E+1	-2.78804146E+0	-5.66602512E-5	-2.09109251E-5
-3.40000000E+1	3.80000000E-2	3.95517280E-2	3.95677076E-2	2.43025920E+9	-8.43806869E+1	-2.77765454E+0	-5.64346737E-5	-2.14962840E-5
-3.40000000E+1	3.85000000E-2	4.00442770E-2	4.00587087E-2	2.43025920E+9	-8.42778155E+1	-2.78108203E+0	-5.71812521E-5	-2.15565278E-5
-3.40000000E+1	3.90000000E-2	4.05324141E-2	4.05527910E-2	2.43025920E+9	-8.43201473E+1	-2.78281460E+0	-5.69403311E-5	-2.13531038E-5
-3.40000000E+1	3.95000000E-2	4.10304165E-2	4.10493213E-2	2.43025920E+9	-8.43714056E+1	-2.77782236E+0	-5.64986198E-5	-2.15097849E-5
-3.40000000E+1	4.00000000E-2	4.15195376E-2	4.15367634E-2	2.43025920E+9	-8.43524439E+1	-2.78326853E+0	-5.67386553E-5	-2.12481009E-5
-3.40000000E+1	4.05000000E-2	4.20127766E-2	4.20322796E-2	2.43025920E+9	-8.43463440E+1	-2.78261496E+0	-5.67646065E-5	-2.13001328E-5
-3.40000000E+1	4.10000000E-2	4.25058293E-2	4.25204957E-2	2.43025920E+9	-8.43138120E+1	-2.78519022E+0	-5.70324807E-5	-2.12332564E-5
-3.40000000E+1	4.15000000E-2	4.29992120E-2	4.30163963E-2	2.43025920E+9	-8.43481682E+1	-2.77654096E+0	-5.66222901E-5	-2.16399804E-5
-3.40000000E+1	4.20000000E-2	4.34928635E-2	4.35085456E-2	2.43025920E+9	-8.43290437E+1	-2.78087132E+0	-5.68404811E-5	-2.14417418E-5
-3.40000000E+1	4.25000000E-2	4.39772212E-2	4.39948593E-2	2.43025920E+9	-8.43221135E+1	-2.78156690E+0	-5.69007625E-5	-2.14192821E-5
-3.40000000E+1	4.30000000E-2	4.44708942E-2	4.44876827E-2	2.43025920E+9	-8.43271315E+1	-2.77839510E+0	-5.67997152E-5	-2.15871770E-5
-3.40000000E+1	4.35000000E-2	4.49504300E-2	4.49741146E-2	2.43025920E+9	-8.43139651E+1	-2.77756021E+0	-5.68678098E-5	-2.16674106E-5
-3.40000000E+1	4.40000000E-2	4.54557121E-2	4.54701715E-2	2.43025920E+9	-8.43105677E+1	-2.77742288E+0	-5.68870802E-5	-2.16837000E-5
-3.40000000E+1	4.45000000E-2	4.59477365E-2	4.59618992E-2	2.43025920E+9	-8.43412814E+1	-2.78047064E+0	-5.67518697E-5	-2.14342945E-5
-3.40000000E+1	4.50000000E-2	4.64295572E-2	4.64536529E-2	2.43025920E+9	-8.43568695E+1	-2.77946713E+0	-5.66286123E-5	-2.14527003E-5
-3.40000000E+1	4.55000000E-2	4.69283407E-2	4.69453464E-2	2.43025920E+9	-8.43369988E+1	-2.77818597E+0	-5.67307158E-5	-2.15745324E-5
-3.40000000E+1	4.60000000E-2	4.74205189E-2	4.74376476E-2	2.43025920E+9	-8.43237785E+1	-2.77645228E+0	-5.67795826E-5	-2.17058657E-5
-3.40000000E+1	4.65000000E-2	4.79103171E-2	4.79277450E-2	2.43025920E+9	-8.43881085E+1	-2.77476941E+0	-5.63242728E-5	-2.16405171E-5
-3.40000000E+1	4.70000000E-2	4.84075122E-2	4.84221124E-2	2.43025920E+9	-8.42925905E+1	-2.77517675E+0	-5.69559921E-5	-2.18566106E-5
-3.40000000E+1	4.75000000E-2	4.88856712E-2	4.89087692E-2	2.43025920E+9	-8.43024088E+1	-2.78362308E+0	-5.70740152E-5	-2.13506201E-5
-3.40000000E+1	4.80000000E-2	4.93861793E-2	4.94008765E-2	2.43025920E+9	-8.42858157E+1	-2.77618614E+0	-5.70224836E-5	-2.18161182E-5
-3.40000000E+1	4.85000000E-2	4.98725421E-2	4.98894561E-2	2.43025920E+9	-8.43059629E+1	-2.78161132E+0	-5.70076161E-5	-2.14566145E-5
-3.40000000E+1	4.90000000E-2	5.03616768E-2	5.03797805E-2	2.43025920E+9	-8.43210764E+1	-2.78448017E+0	-5.69697230E-5	-2.12559625E-5
-3.40000000E+1	4.95000000E-2	5.08523519E-2	5.08714148E-2	2.43025920E+9	-8.43345437E+1	-2.78409896E+0	-5.68733666E-5	-2.12447128E-5
-3.40000000E+1	5.00000000E-2	5.13400314E-2	5.13591161E-2	2.43025920E+9	-8.43218963E+1	-2.77993130E+0	-5.68670749E-5	-2.15128587E-5
-3.40000000E+1	5.50000000E-2	5.61500004E-2	5.62838379E-2	2.43025920E+9	-8.43280641E+1	-2.78227301E+0	-5.68768940E-5	-2.13644573E-5
-3.40000000E+1	6.00000000E-2	6.10677419E-2	6.11861859E-2	2.43025920E+9	-8.43081744E+1	-2.77864822E+0	-5.69292909E-5	-2.16199339E-5
-3.20000000E+1	-6.00000000E-2	-5.49644091E-2	-5.63060126E-2	2.43025920E+9	-8.43596849E+1	-2.78059594E+0	-5.66344322E-5	-2.13818317E-5
-3.20000000E+1	-5.50000000E-2	-5.20456012E-2	-5.20634735E-2	2.43025920E+9	-8.43399032E+1	-2.78594959E+0	-5.68774792E-5	-2.11263854E-5
-3.20000000E+1	-5.00000000E-2	-4.74239059E-2	-4.72574612E-2	2.43025920E+9	-8.42962181E+1	-2.77966123E+0	-5.70296117E-5	-2.15919539E-5
-3.20000000E+1	-4.95000000E-2	-4.67879543E-2	-4.67696660E-2	2.43025920E+9	-8.43297580E+1	-2.78621565E+0	-5.69495768E-5	-2.11359244E-5
-3.20000000E+1	-4.90000000E-2	-4.62982630E-2	-4.62855502E-2	2.43025920E+9	-8.43085502E+1	-2.78460459E+0	-5.70545885E-5	-2.12795399E-5
-3.20000000E+1	-4.85000000E-2	-4.58197718E-2	-4.58053789E-2	2.43025920E+9	-8.42902999E+1	-2.77964112E+0	-5.70680480E-5	-2.16078187E-5
-3.20000000E+1	-4.80000000E-2	-4.53375789E-2	-4.53222760E-2	2.43025920E+9	-8.43564269E+1	-2.78453090E+0	-5.67394086E-5	-2.11667504E-5
-3.20000000E+1	-4.75000000E-2	-4.48550498E-2	-4.48408948E-2	2.43025920E+9	-8.43030316E+1	-2.78166049E+0	-5.70279137E-5	-2.14610527E-5
-3.20000000E+1	-4.70000000E-2	-4.43661882E-2	-4.43504692E-2	2.43025920E+9	-8.43867485E+1	-2.78529983E+0	-5.65578840E-5	-2.10495056E-5
-3.20000000E+1	-4.65000000E-2	-4.38823104E-2	-4.38673213E-2	2.43025920E+9	-8.43435773E+1	-2.78402437E+0	-5.68126642E-5	-2.12268673E-5
-3.20000000E+1	-4.60000000E-2	-4.33992601E-2	-4.33779373E-2	2.43025920E+9	-8.43367181E+1	-2.78432795E+0	-5.68639929E-5	-2.12263749E-5
-3.20000000E+1	-4.55000000E-2	-4.29062048E-2	-4.28938000E-2	2.43025920E+9	-8.43204830E+1	-2.78055447E+0	-5.68897260E-5	-2.14809115E-5
-3.20000000E+1	-4.50000000E-2	-4.24235968E-2	-4.24055387E-2	2.43025920E+9	-8.43453157E+1	-2.78137256E+0	-5.67448169E-5	-2.13731709E-5
-3.20000000E+1	-4.45000000E-2	-4.19312494E-2	-4.19145784E-2	2.43025920E+9	-8.43697660E+1	-2.78315479E+0	-5.66232031E-5	-2.12122093E-5
-3.20000000E+1	-4.40000000E-2	-4.14383892E-2	-4.14265554E-2	2.43025920E+9	-8.43091496E+1	-2.78113658E+0	-5.69765158E-5	-2.14757950E-5
-3.20000000E+1	-4.35000000E-2	-4.09566616E-2	-4.09383456E-2	2.43025920E+9	-8.43562708E+1	-2.78699276E+0	-5.67923664E-5	-2.10273800E-5
-3.20000000E+1	-4.30000000E-2	-4.04693539E-2	-4.04535575E-2	2.43025920E+9	-8.43439666E+1	-2.77843324E+0	-5.66905539E-5	-2.15432152E-5
-3.20000000E+1	-4.25000000E-2	-3.99832971E-2	-3.99679642E-2	2.43025920E+9	-8.43330259E+1	-2.77936362E+0	-5.67820498E-5	-2.15175482E-5
-3.20000000E+1	-4.20000000E-2	-3.94977158E-2	-3.94788188E-2	2.43025920E+9	-8.43390594E+1	-2.78044154E+0	-5.67657657E-5	-2.14414302E-5
-3.20000000E+1	-4.15000000E-2	-3.89995008E-2	-3.89852627E-2	2.43025920E+9	-8.43694869E+1	-2.78481652E+0	-5.66601940E-5	-2.11187663E-5
-3.20000000E+1	-4.10000000E-2	-3.85152154E-2	-3.85000383E-2	2.43025920E+9	-8.43253313E+1	-2.78141665E+0	-5.68764693E-5	-2.14198947E-5
-3.20000000E+1	-4.05000000E-2	-3.80187279E-2	-3.80063488E-2	2.43025920E+9	-8.43025647E+1	-2.77739379E+0	-5.69388873E-5	-2.17053441E-5
-3.20000000E+1	-4.00000000E-2	-3.75381355E-2	-3.75215954E-2	2.43025920E+9	-8.43512062E+1	-2.77569241E+0	-5.65841123E-5	-2.16804351E-5
-3.20000000E+1	-3.95000000E-2	-3.70515724E-2	-3.70276411E-2	2.43025920E+9	-8.43300675E+1	-2.78409873E+0	-5.69026787E-5	-2.12556775E-5
-3.20000000E+1	-3.90000000E-2	-3.65551118E-2	-3.65408825E-2	2.43025920E+9	-8.43673871E+1	-2.78320101E+0	-5.66396937E-5	-2.12154019E-5
-3.20000000E+1	-3.85000000E-2	-3.60672623E-2	-3.60513060E-2	2.43025920E+9	-8.43539695E+1	-2.78115862E+0	-5.66837406E-5	-2.13640144E-5
-3.20000000E+1	-3.80000000E-2	-3.55795930E-2	-3.55612229E-2	2.43025920E+9	-8.43740944E+1	-2.78161995E+0	-5.65623851E-5	-2.12884802E-5
-3.20000000E+1	-3.75000000E-2	-3.50806398E-2	-3.50691954E-2	2.43025920E+9	-8.43294007E+1	-2.78363212E+0	-5.68971220E-5	-2.12838605E-5
-3.20000000E+1	-3.70000000E-2	-3.46105788E-2	-3.45877795E-2	2.43025920E+9	-8.43770929E+1	-2.78663016E+0	-5.66487754E-5	-2.09975750E-5
-3.20000000E+1	-3.65000000E-2	-3.41068872E-2	-3.40927726E-2	2.43025920E+9	-8.43448855E+1	-2.77855693E+0	-5.66872207E-5	-2.15339249E-5
-3.20000000E+1	-3.60000000E-2	-3.36206887E-2	-3.36013572E-2	2.43025920E+9	-8.43662580E+1	-2.77841967E+0	-5.65449584E-5	-2.14887652E-5
-3.20000000E+1	-3.55000000E-2	-3.31216638E-2	-3.31099081E-2	2.43025920E+9	-8.43387789E+1	-2.78060319E+0	-5.67710642E-5	-2.14329459E-5
-3.20000000E+1	-3.50000000E-2	-3.26393570E-2	-3.26236739E-2	2.43025920E+9	-8.43446051E+1	-2.78324604E+0	-5.67894052E-5	-2.12685630E-5
-3.20000000E+1	-3.45000000E-2	-3.21566270E-2	-3.21336270E-2	2.43025920E+9	-8.43450954E+1	-2.77901083E+0	-5.66956189E-5	-2.15076723E-5
-3.20000000E+1	-3.40000000E-2	-3.16552281E-2	-3.16407047E-2	2.43025920E+9	-8.43536386E+1	-2.78175149E+0	-5.66985567E-5	-2.13312170E-5
-3.20000000E+1	-3.35000000E-2	-3.11625404E-2	-3.11493972E-2	2.43025920E+9	-8.43592304E+1	-2.78472467E+0	-5.67251970E-5	-2.11489286E-5
-3.20000000E+1	-3.30000000E-2	-3.06826685E-2	-3.06592160E-2	2.43025920E+9	-8.43010064E+1	-2.78146109E+0	-5.70369302E-5	-2.14774309E-5
-3.20000000E+1	-3.25000000E-2	-3.01852346E-2	-3.01670622E-2	2.43025920E+9	-8.43127396E+1	-2.78522413E+0	-5.70402423E-5	-2.12339441E-5
-3.20000000E+1	-3.20000000E-2	-2.96919724E-2	-2.96808844E-2	2.43025920E+9	-8.43049800E+1	-2.78074387E+0	-5.69954312E-5	-2.15084912E-5
-3.20000000E+1	-3.15000000E-2	-2.92060633E-2	-2.91866779E-2	2.43025920E+9	-8.43474587E+1	-2.78021655E+0	-5.67060789E-5	-2.14334652E-5
-3.20000000E+1	-3.10000000E-2	-2.87201757E-2	-2.86999576E-2	2.43025920E+9	-8.43009335E+1	-2.78067419E+0	-5.70204903E-5	-2.15224873E-5
-3.20000000E+1	-3.05000000E-2	-2.82210796E-2	-2.82053555E-2	2.43025920E+9	-8.43685762E+1	-2.78094412E+0	-5.65839219E-5	-2.13402555E-5
-3.20000000E+1	-3.00000000E-2	-2.77229833E-2	-2.77088768E-2	2.43025920E+9	-8.43335244E+1	-2.78235886E+0	-5.68429827E-5	-2.13461509E-5
-3.20000000E+1	-2.95000000E-2	-2.72415352E-2	-2.72217247E-2	2.43025920E+9	-8.43342122E+1	-2.78392001E+0	-5.68717348E-5	-2.12557014E-5
-3.20000000E+1	-2.90000000E-2	-2.67405814E-2	-2.67243082E-2	2.43025920E+9	-8.43567139E+1	-2.78436597E+0	-5.67340418E-5	-2.11754088E-5
-3.20000000E+1	-2.85000000E-2	-2.62500387E-2	-2.62353046E-2	2.43025920E+9	-8.43532532E+1	-2.78518955E+0	-5.67740781E-5	-2.11370960E-5
-3.20000000E+1	-2.80000000E-2	-2.57642396E-2	-2.57441663E-2	2.43025920E+9	-8.43204784E+1	-2.78376255E+0	-5.69583762E-5	-2.12983057E-5
-3.20000000E+1	-2.75000000E-2	-2.52690268E-2	-2.52537469E-2	2.43025920E+9	-8.44072643E+1	-2.77955162E+0	-5.63028110E-5	-2.13238366E-5
-3.20000000E+1	-2.70000000E-2	-2.47837668E-2	-2.47658897E-2	2.43025920E+9	-8.43869714E+1	-2.78702249E+0	-5.65926091E-5	-2.09515066E-5
-3.20000000E+1	-2.65000000E-2	-2.42921771E-2	-2.42756155E-2	2.43025920E+9	-8.43329714E+1	-2.78309706E+0	-5.68623451E-5	-2.13055399E-5
-3.20000000E+1	-2.60000000E-2	-2.38030689E-2	-2.37834986E-2	2.43025920E+9	-8.43303393E+1	-2.78451096E+0	-5.69096547E-5	-2.12315542E-5
-3.20000000E+1	-2.55000000E-2	-2.33052181E-2	-2.32878092E-2	2.43025920E+9	-8.43548313E+1	-2.78392654E+0	-5.67370272E-5	-2.12049324E-5
-3.20000000E+1	-2.50000000E-2	-2.28129174E-2	-2.27966431E-2	2.43025920E+9	-8.43656497E+1	-2.78541565E+0	-5.66978789E-5	-2.10941320E-5
-3.20000000E+1	-2.45000000E-2	-2.23257500E-2	-2.23081728E-2	2.43025920E+9	-8.43426750E+1	-2.77986842E+0	-5.67298491E-5	-2.14650235E-5
-3.20000000E+1	-2.40000000E-2	-2.18283882E-2	-2.18144651E-2	2.43025920E+9	-8.43542167E+1	-2.77981654E+0	-5.66534049E-5	-2.14394589E-5
-3.20000000E+1	-2.35000000E-2	-2.13412293E-2	-2.13217102E-2	2.43025920E+9	-8.43083034E+1	-2.78127351E+0	-5.69850072E-5	-2.14700846E-5
-3.20000000E+1	-2.30000000E-2	-2.08458080E-2	-2.08286743E-2	2.43025920E+9	-8.43572893E+1	-2.78083913E+0	-5.66552537E-5	-2.13739526E-5
-3.20000000E+1	-2.25000000E-2	-2.03513224E-2	-2.03346542E-2	2.43025920E+9	-8.43239858E+1	-2.78153803E+0	-5.68878808E-5	-2.14163080E-5
-3.20000000E+1	-2.20000000E-2	-1.98690503E-2	-1.98464936E-2	2.43025920E+9	-8.42783957E+1	-2.78924762E+0	-5.73515346E-5	-2.10874871E-5
-3.20000000E+1	-2.15000000E-2	-1.93629188E-2	-1.93511224E-2	2.43025920E+9	-8.43669365E+1	-2.78610486E+0	-5.67040023E-5	-2.10519315E-5
-3.20000000E+1	-2.10000000E-2	-1.88864175E-2	-1.88618565E-2	2.43025920E+9	-8.43531614E+1	-2.77995632E+0	-5.66632849E-5	-2.14341441E-5
-3.20000000E+1	-2.05000000E-2	-1.83867269E-2	-1.83681974E-2	2.43025920E+9	-8.43228674E+1	-2.78491264E+0	-5.69671626E-5	-2.12269452E-5
-3.20000000E+1	-2.00000000E-2	-1.78910339E-2	-1.78767964E-2	2.43025920E+9	-8.43627432E+1	-2.78308919E+0	-5.66676097E-5	-2.12330843E-5
-3.20000000E+1	-1.95000000E-2	-1.74018286E-2	-1.73839844E-2	2.43025920E+9	-8.43193984E+1	-2.78186112E+0	-5.69248536E-5	-2.14092317E-5
-3.20000000E+1	-1.90000000E-2	-1.69144578E-2	-1.68902829E-2	2.43025920E+9	-8.43030737E+1	-2.78518812E+0	-5.71029882E-5	-2.12596431E-5
-3.20000000E+1	-1.85000000E-2	-1.64138579E-2	-1.63963124E-2	2.43025920E+9	-8.43486776E+1	-2.78491375E+0	-5.67981593E-5	-2.11639000E-5
-3.20000000E+1	-1.80000000E-2	-1.59189147E-2	-1.59022273E-2	2.43025920E+9	-8.43809738E+1	-2.78043517E+0	-5.64923627E-5	-2.13385723E-5
-3.20000000E+1	-1.75000000E-2	-1.54261444E-2	-1.54105164E-2	2.43025920E+9	-8.43623431E+1	-2.78397862E+0	-5.66890842E-5	-2.11836499E-5
-3.20000000E+1	-1.70000000E-2	-1.49397180E-2	-1.49180606E-2	2.43025920E+9	-8.43203291E+1	-2.78190329E+0	-5.69196567E-5	-2.14045371E-5
-3.20000000E+1	-1.65000000E-2	-1.44394384E-2	-1.44222032E-2	2.43025920E+9	-8.43113874E+1	-2.78432499E+0	-5.70300046E-5	-2.12885361E-5
-3.20000000E+1	-1.60000000E-2	-1.39511750E-2	-1.39329854E-2	2.43025920E+9	-8.43445631E+1	-2.79482577E+0	-5.70321525E-5	-2.06096455E-5
-3.20000000E+1	-1.55000000E-2	-1.34514792E-2	-1.34369859E-2	2.43025920E+9	-8.43880774E+1	-2.79192150E+0	-5.66873527E-5	-2.06713762E-5
-3.20000000E+1	-1.50000000E-2	-1.29664042E-2	-1.29470233E-2	2.43025920E+9	-8.43628397E+1	-2.79070784E+0	-5.68270999E-5	-2.08005101E-5
-3.20000000E+1	-1.45000000E-2	-1.24673045E-2	-1.24496292E-2	2.43025920E+9	-8.43591941E+1	-2.78930717E+0	-5.68217532E-5	-2.08888517E-5
-3.20000000E+1	-1.40000000E-2	-1.19775630E-2	-1.19580024E-2	2.43025920E+9	-8.43377592E+1	-2.79252246E+0	-5.70291856E-5	-2.07572068E-5
-3.20000000E+1	-1.35000000E-2	-1.14783438E-2	-1.14627186E-2	2.43025920E+9	-8.44068825E+1	-2.81278873E+0	-5.69828315E-5	-1.94419157E-5
-3.20000000E+1	-1.30000000E-2	-1.09836053E-2	-1.09689097E-2	2.43025920E+9	-8.46226868E+1	-2.81181401E+0	-5.55660023E-5	-1.90189956E-5
-3.20000000E+1	-1.25000000E-2	-1.04958565E-2	-1.04750678E-2	2.43025920E+9	-8.47425257E+1	-2.79489474E+0	-5.44794170E-5	-1.96829182E-5
-3.20000000E+1	-1.20000000E-2	-9.99786767E-3	-9.98199293E-3	2.43025920E+9	-8.47597192E+1	-2.77011210E+0	-5.38682074E-5	-2.09852986E-5
-3.20000000E+1	-1.15000000E-2	-9.51018439E-3	-9.48920796E-3	2.43025920E+9	-8.46226050E+1	-2.75180335E+0	-5.43258318E-5	-2.23175213E-5
-3.20000000E+1	-1.10000000E-2	-9.01351783E-3	-8.99341575E-3	2.43025920E+9	-8.44956039E+1	-2.75342294E+0	-5.51625999E-5	-2.25569238E-5
-3.20000000E+1	-1.05000000E-2	-8.51633469E-3	-8.50205793E-3	2.43025920E+9	-8.43918459E+1	-2.75780229E+0	-5.59249373E-5	-2.25832975E-5
-3.20000000E+1	-1.00000000E-2	-8.03034268E-3	-8.00987899E-3	2.43025920E+9	-8.43692385E+1	-2.76745919E+0	-5.62867215E-5	-2.20996371E-5
-3.20000000E+1	-9.50000000E-3	-7.53083081E-3	-7.51443292E-3	2.43025920E+9	-8.43711430E+1	-2.77280125E+0	-5.63916100E-5	-2.17938572E-5
-3.20000000E+1	-9.00000000E-3	-7.03416656E-3	-7.01921447E-3	2.43025920E+9	-8.43353991E+1	-2.76726596E+0	-5.65021492E-5	-2.21968217E-5
-3.20000000E+1	-8.50000000E-3	-6.54117640E-3	-6.52409127E-3	2.43025920E+9	-8.43768068E+1	-2.76880562E+0	-5.62673775E-5	-2.20046493E-5
-3.20000000E+1	-8.00000000E-3	-6.04943219E-3	-6.02898915E-3	2.43025920E+9	-8.43488321E+1	-2.76997148E+0	-5.64745887E-5	-2.20098077E-5
-3.20000000E+1	-7.50000000E-3	-5.56162784E-3	-5.53794620E-3	2.43025920E+9	-8.43511543E+1	-2.77607724E+0	-5.65927901E-5	-2.16587877E-5
-3.20000000E+1	-7.00000000E-3	-5.05343096E-3	-5.04143358E-3	2.43025920E+9	-8.43792694E+1	-2.77565518E+0	-5.64007857E-5	-2.16126009E-5
